gene_id	gene_name	tissue	median_expression	tissue_type	gene_chr	gene_annotation	gene_start	gene_end	gene_strand	gene_type	gene_status
ENSG00000223116.1	AL157931.1	Testis	0	Testis	13	ENSEMBL	23551994	23552136	-	miRNA	NOVEL
ENSG00000223116.1	AL157931.1	Lymphocytes	0	Blood	13	ENSEMBL	23551994	23552136	-	miRNA	NOVEL
ENSG00000223116.1	AL157931.1	Brain	0	Brain	13	ENSEMBL	23551994	23552136	-	miRNA	NOVEL
ENSG00000223116.1	AL157931.1	Lung	0	Lung	13	ENSEMBL	23551994	23552136	-	miRNA	NOVEL
ENSG00000223116.1	AL157931.1	Stomach	0	Stomach	13	ENSEMBL	23551994	23552136	-	miRNA	NOVEL
ENSG00000223116.1	AL157931.1	Muscle	0	Muscle	13	ENSEMBL	23551994	23552136	-	miRNA	NOVEL
ENSG00000223116.1	AL157931.1	Adipose	0	Adipose.Tissue	13	ENSEMBL	23551994	23552136	-	miRNA	NOVEL
ENSG00000223116.1	AL157931.1	Liver	0	Liver	13	ENSEMBL	23551994	23552136	-	miRNA	NOVEL
ENSG00000233440.2	HMGA1P6	Lung	0	Lung	13	HAVANA	23708313	23708703	+	pseudogene	KNOWN
ENSG00000233440.2	HMGA1P6	Brain	0	Brain	13	HAVANA	23708313	23708703	+	pseudogene	KNOWN
ENSG00000233440.2	HMGA1P6	Testis	0	Testis	13	HAVANA	23708313	23708703	+	pseudogene	KNOWN
ENSG00000233440.2	HMGA1P6	Adipose	0	Adipose.Tissue	13	HAVANA	23708313	23708703	+	pseudogene	KNOWN
ENSG00000233440.2	HMGA1P6	Stomach	0	Stomach	13	HAVANA	23708313	23708703	+	pseudogene	KNOWN
ENSG00000233440.2	HMGA1P6	Lymphocytes	0	Blood	13	HAVANA	23708313	23708703	+	pseudogene	KNOWN
ENSG00000233440.2	HMGA1P6	Muscle	0	Muscle	13	HAVANA	23708313	23708703	+	pseudogene	KNOWN
ENSG00000233440.2	HMGA1P6	Liver	0	Liver	13	HAVANA	23708313	23708703	+	pseudogene	KNOWN
ENSG00000229483.2	LINC00362	Brain	0	Brain	13	HAVANA	23743974	23744736	-	lincRNA	NOVEL
ENSG00000229483.2	LINC00362	Lung	0	Lung	13	HAVANA	23743974	23744736	-	lincRNA	NOVEL
ENSG00000229483.2	LINC00362	Lymphocytes	0	Blood	13	HAVANA	23743974	23744736	-	lincRNA	NOVEL
ENSG00000229483.2	LINC00362	Liver	0	Liver	13	HAVANA	23743974	23744736	-	lincRNA	NOVEL
ENSG00000229483.2	LINC00362	Testis	2.335	Testis	13	HAVANA	23743974	23744736	-	lincRNA	NOVEL
ENSG00000229483.2	LINC00362	Stomach	0	Stomach	13	HAVANA	23743974	23744736	-	lincRNA	NOVEL
ENSG00000229483.2	LINC00362	Muscle	0	Muscle	13	HAVANA	23743974	23744736	-	lincRNA	NOVEL
ENSG00000229483.2	LINC00362	Adipose	0	Adipose.Tissue	13	HAVANA	23743974	23744736	-	lincRNA	NOVEL
ENSG00000151835.9	SACS	Stomach	2.2105	Stomach	13	HAVANA	23902965	24007841	-	protein_coding	KNOWN
ENSG00000151835.9	SACS	Lung	4.554	Lung	13	HAVANA	23902965	24007841	-	protein_coding	KNOWN
ENSG00000151835.9	SACS	Brain	6.494	Brain	13	HAVANA	23902965	24007841	-	protein_coding	KNOWN
ENSG00000151835.9	SACS	Lymphocytes	14.345	Blood	13	HAVANA	23902965	24007841	-	protein_coding	KNOWN
ENSG00000151835.9	SACS	Adipose	5.2915	Adipose.Tissue	13	HAVANA	23902965	24007841	-	protein_coding	KNOWN
ENSG00000151835.9	SACS	Liver	0.6628	Liver	13	HAVANA	23902965	24007841	-	protein_coding	KNOWN
ENSG00000151835.9	SACS	Muscle	7.18	Muscle	13	HAVANA	23902965	24007841	-	protein_coding	KNOWN
ENSG00000151835.9	SACS	Testis	8.105	Testis	13	HAVANA	23902965	24007841	-	protein_coding	KNOWN
ENSG00000227893.1	LINC00352	Muscle	0	Muscle	13	HAVANA	24072935	24077013	+	lincRNA	NOVEL
ENSG00000227893.1	LINC00352	Brain	0	Brain	13	HAVANA	24072935	24077013	+	lincRNA	NOVEL
ENSG00000227893.1	LINC00352	Stomach	0	Stomach	13	HAVANA	24072935	24077013	+	lincRNA	NOVEL
ENSG00000227893.1	LINC00352	Lung	0	Lung	13	HAVANA	24072935	24077013	+	lincRNA	NOVEL
ENSG00000227893.1	LINC00352	Testis	0	Testis	13	HAVANA	24072935	24077013	+	lincRNA	NOVEL
ENSG00000227893.1	LINC00352	Liver	0	Liver	13	HAVANA	24072935	24077013	+	lincRNA	NOVEL
ENSG00000227893.1	LINC00352	Lymphocytes	0	Blood	13	HAVANA	24072935	24077013	+	lincRNA	NOVEL
ENSG00000227893.1	LINC00352	Adipose	0	Adipose.Tissue	13	HAVANA	24072935	24077013	+	lincRNA	NOVEL
ENSG00000268735.1	AL139080.1	Testis	0	Testis	13	ENSEMBL	24322243	24323901	+	protein_coding	NOVEL
ENSG00000268735.1	AL139080.1	Stomach	0	Stomach	13	ENSEMBL	24322243	24323901	+	protein_coding	NOVEL
ENSG00000268735.1	AL139080.1	Muscle	0	Muscle	13	ENSEMBL	24322243	24323901	+	protein_coding	NOVEL
ENSG00000268735.1	AL139080.1	Liver	0	Liver	13	ENSEMBL	24322243	24323901	+	protein_coding	NOVEL
ENSG00000268735.1	AL139080.1	Adipose	0	Adipose.Tissue	13	ENSEMBL	24322243	24323901	+	protein_coding	NOVEL
ENSG00000268735.1	AL139080.1	Lung	0	Lung	13	ENSEMBL	24322243	24323901	+	protein_coding	NOVEL
ENSG00000268735.1	AL139080.1	Lymphocytes	0	Blood	13	ENSEMBL	24322243	24323901	+	protein_coding	NOVEL
ENSG00000268735.1	AL139080.1	Brain	0	Brain	13	ENSEMBL	24322243	24323901	+	protein_coding	NOVEL
ENSG00000266216.1	AL359538.2	Muscle	0	Muscle	13	ENSEMBL	25129366	25129451	-	miRNA	NOVEL
ENSG00000266216.1	AL359538.2	Stomach	0	Stomach	13	ENSEMBL	25129366	25129451	-	miRNA	NOVEL
ENSG00000266216.1	AL359538.2	Testis	0	Testis	13	ENSEMBL	25129366	25129451	-	miRNA	NOVEL
ENSG00000266216.1	AL359538.2	Adipose	0	Adipose.Tissue	13	ENSEMBL	25129366	25129451	-	miRNA	NOVEL
ENSG00000266216.1	AL359538.2	Lung	0	Lung	13	ENSEMBL	25129366	25129451	-	miRNA	NOVEL
ENSG00000266216.1	AL359538.2	Lymphocytes	0	Blood	13	ENSEMBL	25129366	25129451	-	miRNA	NOVEL
ENSG00000266216.1	AL359538.2	Liver	0	Liver	13	ENSEMBL	25129366	25129451	-	miRNA	NOVEL
ENSG00000266216.1	AL359538.2	Brain	0	Brain	13	ENSEMBL	25129366	25129451	-	miRNA	NOVEL
ENSG00000211508.1	AL359538.1	Testis	0	Testis	13	ENSEMBL	25183217	25183313	+	miRNA	NOVEL
ENSG00000211508.1	AL359538.1	Lung	0	Lung	13	ENSEMBL	25183217	25183313	+	miRNA	NOVEL
ENSG00000211508.1	AL359538.1	Lymphocytes	0	Blood	13	ENSEMBL	25183217	25183313	+	miRNA	NOVEL
ENSG00000211508.1	AL359538.1	Liver	0	Liver	13	ENSEMBL	25183217	25183313	+	miRNA	NOVEL
ENSG00000211508.1	AL359538.1	Brain	0	Brain	13	ENSEMBL	25183217	25183313	+	miRNA	NOVEL
ENSG00000211508.1	AL359538.1	Muscle	0	Muscle	13	ENSEMBL	25183217	25183313	+	miRNA	NOVEL
ENSG00000211508.1	AL359538.1	Adipose	0	Adipose.Tissue	13	ENSEMBL	25183217	25183313	+	miRNA	NOVEL
ENSG00000211508.1	AL359538.1	Stomach	0	Stomach	13	ENSEMBL	25183217	25183313	+	miRNA	NOVEL
ENSG00000132972.14	RNF17	Lung	0.01174	Lung	13	HAVANA	25338290	25454059	+	protein_coding	KNOWN
ENSG00000132972.14	RNF17	Muscle	0	Muscle	13	HAVANA	25338290	25454059	+	protein_coding	KNOWN
ENSG00000132972.14	RNF17	Stomach	0.00742	Stomach	13	HAVANA	25338290	25454059	+	protein_coding	KNOWN
ENSG00000132972.14	RNF17	Lymphocytes	0.010175	Blood	13	HAVANA	25338290	25454059	+	protein_coding	KNOWN
ENSG00000132972.14	RNF17	Testis	35.01	Testis	13	HAVANA	25338290	25454059	+	protein_coding	KNOWN
ENSG00000132972.14	RNF17	Brain	0.01298	Brain	13	HAVANA	25338290	25454059	+	protein_coding	KNOWN
ENSG00000132972.14	RNF17	Adipose	0	Adipose.Tissue	13	HAVANA	25338290	25454059	+	protein_coding	KNOWN
ENSG00000132972.14	RNF17	Liver	0	Liver	13	HAVANA	25338290	25454059	+	protein_coding	KNOWN
ENSG00000268344.1	AL138815.2	Stomach	0	Stomach	13	ENSEMBL	26452422	26452679	-	protein_coding	KNOWN
ENSG00000268344.1	AL138815.2	Muscle	0	Muscle	13	ENSEMBL	26452422	26452679	-	protein_coding	KNOWN
ENSG00000268344.1	AL138815.2	Testis	0	Testis	13	ENSEMBL	26452422	26452679	-	protein_coding	KNOWN
ENSG00000268344.1	AL138815.2	Liver	0	Liver	13	ENSEMBL	26452422	26452679	-	protein_coding	KNOWN
ENSG00000268344.1	AL138815.2	Lymphocytes	0	Blood	13	ENSEMBL	26452422	26452679	-	protein_coding	KNOWN
ENSG00000268344.1	AL138815.2	Adipose	0	Adipose.Tissue	13	ENSEMBL	26452422	26452679	-	protein_coding	KNOWN
ENSG00000268344.1	AL138815.2	Brain	0	Brain	13	ENSEMBL	26452422	26452679	-	protein_coding	KNOWN
ENSG00000268344.1	AL138815.2	Lung	0	Lung	13	ENSEMBL	26452422	26452679	-	protein_coding	KNOWN
ENSG00000233963.1	ATP8A2P3	Lymphocytes	0	Blood	13	HAVANA	26688547	26728313	-	pseudogene	KNOWN
ENSG00000233963.1	ATP8A2P3	Testis	0.08246	Testis	13	HAVANA	26688547	26728313	-	pseudogene	KNOWN
ENSG00000233963.1	ATP8A2P3	Muscle	0	Muscle	13	HAVANA	26688547	26728313	-	pseudogene	KNOWN
ENSG00000233963.1	ATP8A2P3	Lung	0	Lung	13	HAVANA	26688547	26728313	-	pseudogene	KNOWN
ENSG00000233963.1	ATP8A2P3	Stomach	0	Stomach	13	HAVANA	26688547	26728313	-	pseudogene	KNOWN
ENSG00000233963.1	ATP8A2P3	Adipose	0	Adipose.Tissue	13	HAVANA	26688547	26728313	-	pseudogene	KNOWN
ENSG00000233963.1	ATP8A2P3	Liver	0	Liver	13	HAVANA	26688547	26728313	-	pseudogene	KNOWN
ENSG00000233963.1	ATP8A2P3	Brain	0	Brain	13	HAVANA	26688547	26728313	-	pseudogene	KNOWN
ENSG00000127870.12	RNF6	Stomach	10.955	Stomach	13	HAVANA	26706253	26796791	-	protein_coding	KNOWN
ENSG00000127870.12	RNF6	Lung	16.28	Lung	13	HAVANA	26706253	26796791	-	protein_coding	KNOWN
ENSG00000127870.12	RNF6	Liver	5.448	Liver	13	HAVANA	26706253	26796791	-	protein_coding	KNOWN
ENSG00000127870.12	RNF6	Testis	31.34	Testis	13	HAVANA	26706253	26796791	-	protein_coding	KNOWN
ENSG00000127870.12	RNF6	Lymphocytes	34.635	Blood	13	HAVANA	26706253	26796791	-	protein_coding	KNOWN
ENSG00000127870.12	RNF6	Muscle	12.93	Muscle	13	HAVANA	26706253	26796791	-	protein_coding	KNOWN
ENSG00000127870.12	RNF6	Adipose	17.84	Adipose.Tissue	13	HAVANA	26706253	26796791	-	protein_coding	KNOWN
ENSG00000127870.12	RNF6	Brain	14.365	Brain	13	HAVANA	26706253	26796791	-	protein_coding	KNOWN
ENSG00000132970.8	WASF3	Muscle	5.1135	Muscle	13	HAVANA	27131840	27263085	+	protein_coding	KNOWN
ENSG00000132970.8	WASF3	Adipose	29.02	Adipose.Tissue	13	HAVANA	27131840	27263085	+	protein_coding	KNOWN
ENSG00000132970.8	WASF3	Lymphocytes	0.1047	Blood	13	HAVANA	27131840	27263085	+	protein_coding	KNOWN
ENSG00000132970.8	WASF3	Liver	3.811	Liver	13	HAVANA	27131840	27263085	+	protein_coding	KNOWN
ENSG00000132970.8	WASF3	Brain	58.775	Brain	13	HAVANA	27131840	27263085	+	protein_coding	KNOWN
ENSG00000132970.8	WASF3	Lung	14.44	Lung	13	HAVANA	27131840	27263085	+	protein_coding	KNOWN
ENSG00000132970.8	WASF3	Testis	23.21	Testis	13	HAVANA	27131840	27263085	+	protein_coding	KNOWN
ENSG00000132970.8	WASF3	Stomach	8.263	Stomach	13	HAVANA	27131840	27263085	+	protein_coding	KNOWN
ENSG00000207500.1	SNORD102	Lymphocytes	0.40355	Blood	13	ENSEMBL	27829201	27829272	+	snoRNA	KNOWN
ENSG00000207500.1	SNORD102	Adipose	0.4539	Adipose.Tissue	13	ENSEMBL	27829201	27829272	+	snoRNA	KNOWN
ENSG00000207500.1	SNORD102	Brain	0	Brain	13	ENSEMBL	27829201	27829272	+	snoRNA	KNOWN
ENSG00000207500.1	SNORD102	Lung	0.635	Lung	13	ENSEMBL	27829201	27829272	+	snoRNA	KNOWN
ENSG00000207500.1	SNORD102	Muscle	0	Muscle	13	ENSEMBL	27829201	27829272	+	snoRNA	KNOWN
ENSG00000207500.1	SNORD102	Testis	0	Testis	13	ENSEMBL	27829201	27829272	+	snoRNA	KNOWN
ENSG00000207500.1	SNORD102	Stomach	0	Stomach	13	ENSEMBL	27829201	27829272	+	snoRNA	KNOWN
ENSG00000207500.1	SNORD102	Liver	0	Liver	13	ENSEMBL	27829201	27829272	+	snoRNA	KNOWN
ENSG00000221756.1	AL159977.1	Muscle	0	Muscle	13	ENSEMBL	27894150	27894296	+	miRNA	NOVEL
ENSG00000221756.1	AL159977.1	Lung	0	Lung	13	ENSEMBL	27894150	27894296	+	miRNA	NOVEL
ENSG00000221756.1	AL159977.1	Testis	0	Testis	13	ENSEMBL	27894150	27894296	+	miRNA	NOVEL
ENSG00000221756.1	AL159977.1	Brain	0	Brain	13	ENSEMBL	27894150	27894296	+	miRNA	NOVEL
ENSG00000221756.1	AL159977.1	Liver	0	Liver	13	ENSEMBL	27894150	27894296	+	miRNA	NOVEL
ENSG00000221756.1	AL159977.1	Stomach	0	Stomach	13	ENSEMBL	27894150	27894296	+	miRNA	NOVEL
ENSG00000221756.1	AL159977.1	Lymphocytes	0	Blood	13	ENSEMBL	27894150	27894296	+	miRNA	NOVEL
ENSG00000221756.1	AL159977.1	Adipose	0	Adipose.Tissue	13	ENSEMBL	27894150	27894296	+	miRNA	NOVEL
ENSG00000252247.1	RNU6-70P	Muscle	0	Muscle	13	ENSEMBL	27917785	27917883	-	snRNA	KNOWN
ENSG00000252247.1	RNU6-70P	Stomach	0	Stomach	13	ENSEMBL	27917785	27917883	-	snRNA	KNOWN
ENSG00000252247.1	RNU6-70P	Brain	0	Brain	13	ENSEMBL	27917785	27917883	-	snRNA	KNOWN
ENSG00000252247.1	RNU6-70P	Liver	0	Liver	13	ENSEMBL	27917785	27917883	-	snRNA	KNOWN
ENSG00000252247.1	RNU6-70P	Lung	0	Lung	13	ENSEMBL	27917785	27917883	-	snRNA	KNOWN
ENSG00000252247.1	RNU6-70P	Testis	0	Testis	13	ENSEMBL	27917785	27917883	-	snRNA	KNOWN
ENSG00000252247.1	RNU6-70P	Lymphocytes	0	Blood	13	ENSEMBL	27917785	27917883	-	snRNA	KNOWN
ENSG00000252247.1	RNU6-70P	Adipose	0	Adipose.Tissue	13	ENSEMBL	27917785	27917883	-	snRNA	KNOWN
ENSG00000132938.14	MTUS2	Adipose	0.039155	Adipose.Tissue	13	HAVANA	29598748	30077892	+	protein_coding	KNOWN
ENSG00000132938.14	MTUS2	Testis	2.491	Testis	13	HAVANA	29598748	30077892	+	protein_coding	KNOWN
ENSG00000132938.14	MTUS2	Lymphocytes	0.044655	Blood	13	HAVANA	29598748	30077892	+	protein_coding	KNOWN
ENSG00000132938.14	MTUS2	Muscle	0.027075	Muscle	13	HAVANA	29598748	30077892	+	protein_coding	KNOWN
ENSG00000132938.14	MTUS2	Lung	0.1226	Lung	13	HAVANA	29598748	30077892	+	protein_coding	KNOWN
ENSG00000132938.14	MTUS2	Brain	3.846	Brain	13	HAVANA	29598748	30077892	+	protein_coding	KNOWN
ENSG00000132938.14	MTUS2	Liver	0.3786	Liver	13	HAVANA	29598748	30077892	+	protein_coding	KNOWN
ENSG00000132938.14	MTUS2	Stomach	0.1051	Stomach	13	HAVANA	29598748	30077892	+	protein_coding	KNOWN
ENSG00000236258.1	TIMM8BP1	Stomach	0	Stomach	13	HAVANA	30440096	30440306	-	pseudogene	KNOWN
ENSG00000236258.1	TIMM8BP1	Brain	0	Brain	13	HAVANA	30440096	30440306	-	pseudogene	KNOWN
ENSG00000236258.1	TIMM8BP1	Testis	0	Testis	13	HAVANA	30440096	30440306	-	pseudogene	KNOWN
ENSG00000236258.1	TIMM8BP1	Lung	0	Lung	13	HAVANA	30440096	30440306	-	pseudogene	KNOWN
ENSG00000236258.1	TIMM8BP1	Muscle	0	Muscle	13	HAVANA	30440096	30440306	-	pseudogene	KNOWN
ENSG00000236258.1	TIMM8BP1	Liver	0	Liver	13	HAVANA	30440096	30440306	-	pseudogene	KNOWN
ENSG00000236258.1	TIMM8BP1	Lymphocytes	0	Blood	13	HAVANA	30440096	30440306	-	pseudogene	KNOWN
ENSG00000236258.1	TIMM8BP1	Adipose	0	Adipose.Tissue	13	HAVANA	30440096	30440306	-	pseudogene	KNOWN
ENSG00000215049.3	PRDX2P1	Muscle	0	Muscle	13	HAVANA	30870284	30870872	+	pseudogene	KNOWN
ENSG00000215049.3	PRDX2P1	Liver	0	Liver	13	HAVANA	30870284	30870872	+	pseudogene	KNOWN
ENSG00000215049.3	PRDX2P1	Testis	0.1392	Testis	13	HAVANA	30870284	30870872	+	pseudogene	KNOWN
ENSG00000215049.3	PRDX2P1	Brain	0	Brain	13	HAVANA	30870284	30870872	+	pseudogene	KNOWN
ENSG00000215049.3	PRDX2P1	Stomach	0	Stomach	13	HAVANA	30870284	30870872	+	pseudogene	KNOWN
ENSG00000215049.3	PRDX2P1	Lung	0	Lung	13	HAVANA	30870284	30870872	+	pseudogene	KNOWN
ENSG00000215049.3	PRDX2P1	Adipose	0	Adipose.Tissue	13	HAVANA	30870284	30870872	+	pseudogene	KNOWN
ENSG00000215049.3	PRDX2P1	Lymphocytes	0	Blood	13	HAVANA	30870284	30870872	+	pseudogene	KNOWN
ENSG00000238121.1	LINC00426	Stomach	0.4265	Stomach	13	HAVANA	30914407	30951282	-	lincRNA	NOVEL
ENSG00000238121.1	LINC00426	Testis	0.464	Testis	13	HAVANA	30914407	30951282	-	lincRNA	NOVEL
ENSG00000238121.1	LINC00426	Adipose	0.3405	Adipose.Tissue	13	HAVANA	30914407	30951282	-	lincRNA	NOVEL
ENSG00000238121.1	LINC00426	Liver	0.2975	Liver	13	HAVANA	30914407	30951282	-	lincRNA	NOVEL
ENSG00000238121.1	LINC00426	Brain	0.4344	Brain	13	HAVANA	30914407	30951282	-	lincRNA	NOVEL
ENSG00000238121.1	LINC00426	Muscle	0.02354	Muscle	13	HAVANA	30914407	30951282	-	lincRNA	NOVEL
ENSG00000238121.1	LINC00426	Lymphocytes	13.52	Blood	13	HAVANA	30914407	30951282	-	lincRNA	NOVEL
ENSG00000238121.1	LINC00426	Lung	0.8288	Lung	13	HAVANA	30914407	30951282	-	lincRNA	NOVEL
ENSG00000213411.2	RBM22P2	Lymphocytes	0.2313	Blood	13	HAVANA	31113734	31117598	-	pseudogene	KNOWN
ENSG00000213411.2	RBM22P2	Muscle	0.2289	Muscle	13	HAVANA	31113734	31117598	-	pseudogene	KNOWN
ENSG00000213411.2	RBM22P2	Stomach	0.17725	Stomach	13	HAVANA	31113734	31117598	-	pseudogene	KNOWN
ENSG00000213411.2	RBM22P2	Testis	1.073	Testis	13	HAVANA	31113734	31117598	-	pseudogene	KNOWN
ENSG00000213411.2	RBM22P2	Adipose	0.2699	Adipose.Tissue	13	HAVANA	31113734	31117598	-	pseudogene	KNOWN
ENSG00000213411.2	RBM22P2	Lung	0.2183	Lung	13	HAVANA	31113734	31117598	-	pseudogene	KNOWN
ENSG00000213411.2	RBM22P2	Liver	0.2881	Liver	13	HAVANA	31113734	31117598	-	pseudogene	KNOWN
ENSG00000213411.2	RBM22P2	Brain	1.0655	Brain	13	HAVANA	31113734	31117598	-	pseudogene	KNOWN
ENSG00000232489.1	MFAP1P1	Muscle	0.1476	Muscle	13	HAVANA	31115780	31117034	-	pseudogene	KNOWN
ENSG00000232489.1	MFAP1P1	Testis	0.5327	Testis	13	HAVANA	31115780	31117034	-	pseudogene	KNOWN
ENSG00000232489.1	MFAP1P1	Stomach	0.0877	Stomach	13	HAVANA	31115780	31117034	-	pseudogene	KNOWN
ENSG00000232489.1	MFAP1P1	Adipose	0.1394	Adipose.Tissue	13	HAVANA	31115780	31117034	-	pseudogene	KNOWN
ENSG00000232489.1	MFAP1P1	Lymphocytes	0.13025	Blood	13	HAVANA	31115780	31117034	-	pseudogene	KNOWN
ENSG00000232489.1	MFAP1P1	Liver	0.1326	Liver	13	HAVANA	31115780	31117034	-	pseudogene	KNOWN
ENSG00000232489.1	MFAP1P1	Lung	0.1049	Lung	13	HAVANA	31115780	31117034	-	pseudogene	KNOWN
ENSG00000232489.1	MFAP1P1	Brain	0.4248	Brain	13	HAVANA	31115780	31117034	-	pseudogene	KNOWN
ENSG00000238185.1	RP11-252M21.6	Lymphocytes	0	Blood	13	HAVANA	31547426	31551760	-	antisense	NOVEL
ENSG00000238185.1	RP11-252M21.6	Muscle	0	Muscle	13	HAVANA	31547426	31551760	-	antisense	NOVEL
ENSG00000238185.1	RP11-252M21.6	Adipose	0	Adipose.Tissue	13	HAVANA	31547426	31551760	-	antisense	NOVEL
ENSG00000238185.1	RP11-252M21.6	Liver	0	Liver	13	HAVANA	31547426	31551760	-	antisense	NOVEL
ENSG00000238185.1	RP11-252M21.6	Brain	0	Brain	13	HAVANA	31547426	31551760	-	antisense	NOVEL
ENSG00000238185.1	RP11-252M21.6	Stomach	0	Stomach	13	HAVANA	31547426	31551760	-	antisense	NOVEL
ENSG00000238185.1	RP11-252M21.6	Lung	0	Lung	13	HAVANA	31547426	31551760	-	antisense	NOVEL
ENSG00000238185.1	RP11-252M21.6	Testis	11.73	Testis	13	HAVANA	31547426	31551760	-	antisense	NOVEL
ENSG00000221677.2	AL161898.1	Liver	0	Liver	13	ENSEMBL	33615489	33615580	+	miRNA	NOVEL
ENSG00000221677.2	AL161898.1	Adipose	0	Adipose.Tissue	13	ENSEMBL	33615489	33615580	+	miRNA	NOVEL
ENSG00000221677.2	AL161898.1	Stomach	0	Stomach	13	ENSEMBL	33615489	33615580	+	miRNA	NOVEL
ENSG00000221677.2	AL161898.1	Muscle	0	Muscle	13	ENSEMBL	33615489	33615580	+	miRNA	NOVEL
ENSG00000221677.2	AL161898.1	Testis	0	Testis	13	ENSEMBL	33615489	33615580	+	miRNA	NOVEL
ENSG00000221677.2	AL161898.1	Lung	0	Lung	13	ENSEMBL	33615489	33615580	+	miRNA	NOVEL
ENSG00000221677.2	AL161898.1	Lymphocytes	0	Blood	13	ENSEMBL	33615489	33615580	+	miRNA	NOVEL
ENSG00000221677.2	AL161898.1	Brain	0	Brain	13	ENSEMBL	33615489	33615580	+	miRNA	NOVEL
ENSG00000271901.1	RP11-266E6.3	Adipose	0	Adipose.Tissue	13	HAVANA	35120066	35245319	-	lincRNA	NOVEL
ENSG00000271901.1	RP11-266E6.3	Muscle	0	Muscle	13	HAVANA	35120066	35245319	-	lincRNA	NOVEL
ENSG00000271901.1	RP11-266E6.3	Liver	0	Liver	13	HAVANA	35120066	35245319	-	lincRNA	NOVEL
ENSG00000271901.1	RP11-266E6.3	Testis	0.5466	Testis	13	HAVANA	35120066	35245319	-	lincRNA	NOVEL
ENSG00000271901.1	RP11-266E6.3	Lymphocytes	0	Blood	13	HAVANA	35120066	35245319	-	lincRNA	NOVEL
ENSG00000271901.1	RP11-266E6.3	Lung	0	Lung	13	HAVANA	35120066	35245319	-	lincRNA	NOVEL
ENSG00000271901.1	RP11-266E6.3	Stomach	0	Stomach	13	HAVANA	35120066	35245319	-	lincRNA	NOVEL
ENSG00000271901.1	RP11-266E6.3	Brain	0	Brain	13	HAVANA	35120066	35245319	-	lincRNA	NOVEL
ENSG00000231910.1	GAMTP2	Liver	0	Liver	13	HAVANA	35148341	35148803	-	pseudogene	KNOWN
ENSG00000231910.1	GAMTP2	Testis	0	Testis	13	HAVANA	35148341	35148803	-	pseudogene	KNOWN
ENSG00000231910.1	GAMTP2	Lymphocytes	0	Blood	13	HAVANA	35148341	35148803	-	pseudogene	KNOWN
ENSG00000231910.1	GAMTP2	Lung	0	Lung	13	HAVANA	35148341	35148803	-	pseudogene	KNOWN
ENSG00000231910.1	GAMTP2	Muscle	0	Muscle	13	HAVANA	35148341	35148803	-	pseudogene	KNOWN
ENSG00000231910.1	GAMTP2	Brain	0	Brain	13	HAVANA	35148341	35148803	-	pseudogene	KNOWN
ENSG00000231910.1	GAMTP2	Adipose	0	Adipose.Tissue	13	HAVANA	35148341	35148803	-	pseudogene	KNOWN
ENSG00000231910.1	GAMTP2	Stomach	0	Stomach	13	HAVANA	35148341	35148803	-	pseudogene	KNOWN
ENSG00000223543.1	TCEAL4P1	Lung	0	Lung	13	HAVANA	37316015	37316602	-	pseudogene	KNOWN
ENSG00000223543.1	TCEAL4P1	Adipose	0	Adipose.Tissue	13	HAVANA	37316015	37316602	-	pseudogene	KNOWN
ENSG00000223543.1	TCEAL4P1	Muscle	0	Muscle	13	HAVANA	37316015	37316602	-	pseudogene	KNOWN
ENSG00000223543.1	TCEAL4P1	Stomach	0	Stomach	13	HAVANA	37316015	37316602	-	pseudogene	KNOWN
ENSG00000223543.1	TCEAL4P1	Lymphocytes	0	Blood	13	HAVANA	37316015	37316602	-	pseudogene	KNOWN
ENSG00000223543.1	TCEAL4P1	Liver	0	Liver	13	HAVANA	37316015	37316602	-	pseudogene	KNOWN
ENSG00000223543.1	TCEAL4P1	Testis	0	Testis	13	HAVANA	37316015	37316602	-	pseudogene	KNOWN
ENSG00000223543.1	TCEAL4P1	Brain	0	Brain	13	HAVANA	37316015	37316602	-	pseudogene	KNOWN
ENSG00000226161.1	EIF4A1P5	Stomach	0.04353	Stomach	13	HAVANA	37512537	37513631	-	pseudogene	KNOWN
ENSG00000226161.1	EIF4A1P5	Muscle	0	Muscle	13	HAVANA	37512537	37513631	-	pseudogene	KNOWN
ENSG00000226161.1	EIF4A1P5	Adipose	0.04339	Adipose.Tissue	13	HAVANA	37512537	37513631	-	pseudogene	KNOWN
ENSG00000226161.1	EIF4A1P5	Liver	0	Liver	13	HAVANA	37512537	37513631	-	pseudogene	KNOWN
ENSG00000226161.1	EIF4A1P5	Lymphocytes	0.055135	Blood	13	HAVANA	37512537	37513631	-	pseudogene	KNOWN
ENSG00000226161.1	EIF4A1P5	Testis	0.05989	Testis	13	HAVANA	37512537	37513631	-	pseudogene	KNOWN
ENSG00000226161.1	EIF4A1P5	Lung	0.0745	Lung	13	HAVANA	37512537	37513631	-	pseudogene	KNOWN
ENSG00000226161.1	EIF4A1P5	Brain	0.019885	Brain	13	HAVANA	37512537	37513631	-	pseudogene	KNOWN
ENSG00000202395.1	RN7SKP1	Muscle	0	Muscle	13	ENSEMBL	37740489	37740795	-	misc_RNA	KNOWN
ENSG00000202395.1	RN7SKP1	Lung	0	Lung	13	ENSEMBL	37740489	37740795	-	misc_RNA	KNOWN
ENSG00000202395.1	RN7SKP1	Lymphocytes	0	Blood	13	ENSEMBL	37740489	37740795	-	misc_RNA	KNOWN
